,year,month,day,dotw,start_hour,start_minute,end_hour,end_minute,event,value,units,caregiver,age
661,2019,11,13,Wednesday,18,0,NA,NA,amoxicilin,7,mL,jsmkch,18004
662,2019,11,12,Tuesday,6,0,NA,NA,amoxicilin,7,mL,jsmkch,18004
663,2019,11,12,Tuesday,18,0,NA,NA,amoxicilin,7,mL,jsmkch,18004
664,2019,11,15,Friday,7,0,NA,NA,wet,NA,,kc,18004
665,2019,11,15,Friday,9,0,NA,NA,wet,NA,,vona,18004
666,2019,11,15,Friday,11,21,NA,NA,wet,NA,,vona,18004
667,2019,11,15,Friday,13,16,NA,NA,wet,NA,,vona,18004
668,2019,11,15,Friday,15,15,NA,NA,wet,NA,,vona,18004
669,2019,11,15,Friday,8,18,NA,NA,bottle,0,oz,vona,18004
670,2019,11,15,Friday,9,15,NA,NA,bottle,3,oz,vona,18004
671,2019,11,15,Friday,11,15,NA,NA,bottle,4,oz,vona,18004
672,2019,11,15,Friday,13,30,NA,NA,bottle,3,oz,vona,18004
673,2019,11,15,Friday,14,15,NA,NA,bottle,4,oz,vona,18004
674,2019,11,15,Friday,11,30,12,12,nap,NA,,vona,18004
675,2019,11,15,Friday,11,0,NA,NA,solids,2,zucchini,vona,18004
676,2019,11,15,Friday,14,0,NA,NA,solids,0,zucchini,vona,18004
677,2019,11,15,Friday,8,15,NA,NA,caregiver_change,NA,,kc_vona,18004
678,2019,11,19,Tuesday,7,40,NA,NA,wet,NA,,ap,18004
679,2019,11,19,Tuesday,9,45,NA,NA,wet,NA,,ap,18004
680,2019,11,19,Tuesday,12,20,NA,NA,wet,NA,,ap,18004
681,2019,11,19,Tuesday,14,15,NA,NA,wet,NA,,ap,18004
682,2019,11,19,Tuesday,8,40,NA,NA,bottle,1.5,oz,ap,18004
683,2019,11,19,Tuesday,10,30,NA,NA,bottle,4,oz,ap,18004
684,2019,11,19,Tuesday,12,35,NA,NA,bottle,3,oz,ap,18004
685,2019,11,19,Tuesday,14,20,NA,NA,bottle,4,oz,ap,18004
686,2019,11,19,Tuesday,8,0,NA,NA,solids,2,toast_egg,ap,18004
687,2019,11,19,Tuesday,10,15,NA,NA,solids,3,egg,ap,18004
688,2019,11,19,Tuesday,14,0,NA,NA,solids,3,egg,ap,18004
689,2019,11,19,Tuesday,10,45,12,0,nap,NA,,ap,18004
690,2019,11,18,Monday,6,0,NA,NA,amoxicilin,7,ml,jsmkch,18004
691,2019,11,18,Monday,8,38,NA,NA,wet,NA,,vona,18004
692,2019,11,18,Monday,10,36,NA,NA,wet,NA,,vona,18004
693,2019,11,18,Monday,12,38,NA,NA,wet,NA,,vona,18004
694,2019,11,18,Monday,12,57,NA,NA,bowel,NA,,vona,18004
695,2019,11,18,Monday,15,0,NA,NA,wet,NA,,vona,18004
696,2019,11,18,Monday,9,0,NA,NA,bottle,6,oz,vona,18004
697,2019,11,18,Monday,11,30,NA,NA,bottle,3,oz,vona,18004
698,2019,11,18,Monday,13,0,NA,NA,bottle,3,oz,vona,18004
699,2019,11,18,Monday,15,0,NA,NA,bottle,2,oz,vona,18004
700,2019,11,18,Monday,11,0,NA,NA,solids,3,irongoo,vona,18004
701,2019,11,18,Monday,14,25,NA,NA,solids,3,irongoo,vona,18004
702,2019,11,18,Monday,11,30,11,59,nap,NA,,vona,18004
703,2019,11,18,Monday,13,13,13,58,nap,NA,,vona,18004
704,2019,11,21,Thursday,8,40,8,47,bottle,3.1,oz,jsm,18004
705,2019,11,21,Thursday,7,15,NA,NA,solids,1,sausage,jsm,18004
706,2019,11,21,Thursday,10,15,11,45,nap,NA,,jsm,18004
707,2019,11,21,Thursday,11,40,NA,NA,trait_mass,8.79,kg,rainbow,18004
708,2019,11,21,Thursday,11,40,NA,NA,trait_length,73,cm,rainbow,18004
709,2019,11,20,Wednesday,7,30,NA,NA,wet,NA,,ap,18004
710,2019,11,20,Wednesday,9,15,NA,NA,bowel,NA,,ap,18004
711,2019,11,20,Wednesday,12,5,NA,NA,wet,NA,,ap,18004
712,2019,11,20,Wednesday,13,30,NA,NA,bowel,NA,,ap,18004
713,2019,11,20,Wednesday,15,0,NA,NA,dry,NA,,ap,18004
714,2019,11,20,Wednesday,8,30,NA,NA,solids,3.5,,ap,18004
715,2019,11,20,Wednesday,10,30,NA,NA,solids,2,,ap,18004
716,2019,11,20,Wednesday,12,20,NA,NA,solids,5,,ap,18004
717,2019,11,20,Wednesday,14,50,NA,NA,solids,4,,ap,18004
718,2019,11,20,Wednesday,8,10,NA,NA,solids,3,egg,ap,18004
719,2019,11,20,Wednesday,10,15,NA,NA,solids,3,irongoo,ap,18004
720,2019,11,20,Wednesday,13,45,NA,NA,solids,2,irongoo,ap,18004
721,2019,11,20,Wednesday,10,47,12,2,nap,NA,,ap,18004
722,2019,12,5,Thursday,7,45,NA,NA,wet,NA,,ap,18004
723,2019,12,5,Thursday,9,20,NA,NA,wet,NA,,ap,18004
724,2019,12,5,Thursday,12,15,NA,NA,wet,NA,,jd,18004
725,2019,12,5,Thursday,14,25,NA,NA,wet,NA,,ap,18004
726,2019,12,5,Thursday,8,5,NA,NA,bottle,3,oz,ap,18004
727,2019,12,5,Thursday,9,45,NA,NA,bottle,3.5,oz,ap,18004
728,2019,12,5,Thursday,12,20,NA,NA,bottle,3.5,oz,ap,18004
729,2019,12,5,Thursday,14,30,NA,NA,bottle,2,oz,ap,18004
730,2019,12,5,Thursday,10,45,12,10,nap,NA,,ap,18004
731,2019,12,5,Thursday,8,0,NA,NA,solids,2,irongoo,ap,18004
732,2019,12,5,Thursday,10,20,NA,NA,solids,3,irongoo,ap,18004
733,2019,12,5,Thursday,14,10,NA,NA,solids,3,irongoo,ap,18004
734,2019,12,4,Wednesday,8,10,NA,NA,wet,NA,,ap,18004
735,2019,12,4,Wednesday,9,35,NA,NA,bowel,NA,,ap,18004
736,2019,12,4,Wednesday,11,15,NA,NA,wet,NA,,ap,18004
737,2019,12,4,Wednesday,12,45,NA,NA,wet,NA,,ap,18004
738,2019,12,4,Wednesday,14,40,NA,NA,wet,NA,,ap,18004
739,2019,12,4,Wednesday,8,30,NA,NA,bottle,4,oz,ap,18004
740,2019,12,4,Wednesday,10,0,NA,NA,bottle,3,oz,ap,18004
741,2019,12,4,Wednesday,11,20,NA,NA,bottle,2,oz,ap,18004
742,2019,12,4,Wednesday,12,50,NA,NA,bottle,1.5,oz,ap,18004
743,2019,12,4,Wednesday,8,0,NA,NA,solids,3,irongoo,ap,18004
744,2019,12,4,Wednesday,11,0,NA,NA,solids,3,irongoo,ap,18004
745,2019,12,4,Wednesday,14,10,NA,NA,solids,2,irongoo,ap,18004
746,2019,12,4,Wednesday,12,0,12,40,nap,NA,,ap,18004
747,2019,12,4,Wednesday,14,30,NA,NA,bottle,3,oz,ap,18004
748,2019,12,3,Tuesday,8,50,NA,NA,dry,NA,,kc,18004
749,2019,12,3,Tuesday,9,30,NA,NA,wet,NA,,kc,18004
750,2019,12,3,Tuesday,11,30,NA,NA,dry,NA,,kc,18004
751,2019,12,3,Tuesday,13,20,NA,NA,wet,NA,,kc,18004
752,2019,12,3,Tuesday,15,7,NA,NA,bowel,NA,,kc,18004
753,2019,12,3,Tuesday,9,0,NA,NA,bottle,3,oz,kc,18004
754,2019,12,3,Tuesday,11,0,NA,NA,bottle,3,oz,kc,18004
755,2019,12,3,Tuesday,13,24,NA,NA,bottle,3,oz,kc,18004
756,2019,12,3,Tuesday,14,35,NA,NA,bottle,3,oz,kc,18004
757,2019,12,3,Tuesday,13,50,14,30,nap,NA,,kc,18004
758,2019,12,3,Tuesday,10,45,NA,NA,solids,3,irongoo,kc,18004
759,2019,12,3,Tuesday,14,35,NA,NA,solids,3,irongoo,kc,18004
760,2019,12,3,Tuesday,7,13,NA,NA,trait_tooth_incisor_upper_right,NA,,jsmkch,18004
761,2019,12,7,Saturday,12,55,NA,NA,trait_tooth_incisor_upper_left,NA,,jsmkch,18004
762,2019,12,10,Tuesday,8,0,NA,NA,wet,NA,,ap,18004
763,2019,12,10,Tuesday,9,50,NA,NA,wet,NA,,ap,18004
764,2019,12,10,Tuesday,11,30,NA,NA,wet,NA,,ap,18004
765,2019,12,10,Tuesday,13,45,NA,NA,wet,NA,,ap,18004
766,2019,12,10,Tuesday,15,20,NA,NA,bowel,NA,,ap,18004
767,2019,12,10,Tuesday,9,25,NA,NA,bottle,4,oz,ap,18004
768,2019,12,10,Tuesday,11,15,NA,NA,bottle,4,oz,ap,18004
769,2019,12,10,Tuesday,14,40,NA,NA,bottle,3,oz,ap,18004
770,2019,12,10,Tuesday,10,10,11,0,nap,NA,,ap,18004
771,2019,12,10,Tuesday,8,20,NA,NA,solids,3,biscuit_gravy_orange,ap,18004
772,2019,12,10,Tuesday,11,20,NA,NA,solids,3,greenbeans,ap,18004
773,2019,12,10,Tuesday,14,20,NA,NA,solids,2,graham_crackers,ap,18004
774,2019,12,12,Thursday,7,40,NA,NA,wet,NA,,ap,18004
775,2019,12,12,Thursday,9,50,NA,NA,wet,NA,,ap,18004
776,2019,12,12,Thursday,11,30,NA,NA,wet,NA,,ap,18004
777,2019,12,12,Thursday,13,20,NA,NA,wet,NA,,ap,18004
778,2019,12,12,Thursday,15,0,NA,NA,wet,NA,,kc,18004
779,2019,12,12,Thursday,9,55,NA,NA,bottle,2,oz,ap,18004
780,2019,12,12,Thursday,10,25,NA,NA,bottle,3,oz,ap,18004
781,2019,12,12,Thursday,13,10,NA,NA,bottle,1,oz,ap,18004
782,2019,12,12,Thursday,14,57,NA,NA,bottle,3,oz,ap,18004
783,2019,12,12,Thursday,10,30,11,20,nap,NA,,ap,18004
784,2019,12,12,Thursday,8,15,NA,NA,solids,3,banana_toast,ap,18004
785,2019,12,12,Thursday,12,15,NA,NA,solids,2,turkey_cheese_applesauce,ap,18004
786,2019,12,12,Thursday,14,0,NA,NA,solids,3,crackers_cheese,ap,18004
787,2019,12,9,Monday,7,45,NA,NA,wet,NA,,ap,18004
788,2019,12,9,Monday,9,30,NA,NA,wet,NA,,ap,18004
789,2019,12,9,Monday,12,20,NA,NA,wet,NA,,vona,18004
790,2019,12,9,Monday,14,20,NA,NA,wet,NA,,ap,18004
791,2019,12,9,Monday,11,5,12,12,nap,NA,,vona,18004
792,2019,12,9,Monday,9,55,NA,NA,bottle,4,oz,ap,18004
793,2019,12,9,Monday,10,45,NA,NA,bottle,4,oz,ap,18004
794,2019,12,9,Monday,13,0,NA,NA,bottle,2,oz,ap,18004
795,2019,12,9,Monday,14,25,NA,NA,bottle,0,oz,ap,18004
796,2019,12,9,Monday,8,0,NA,NA,solids,4,waffle,ap,18004
797,2019,12,9,Monday,10,30,NA,NA,solids,4,irongoo,ap,18004
798,2019,12,9,Monday,14,10,NA,NA,solids,1,apple,ap,18004
799,2019,12,17,Tuesday,7,30,NA,NA,wet,NA,,ap,18004
800,2019,12,17,Tuesday,9,15,NA,NA,wet,NA,,ap,18004
801,2019,12,17,Tuesday,12,23,NA,NA,wet,NA,,ap,18004
802,2019,12,17,Tuesday,14,15,NA,NA,dry,NA,,ap,18004
803,2019,12,17,Tuesday,10,40,NA,NA,bottle,3,oz,ap,18004
804,2019,12,17,Tuesday,13,45,NA,NA,bottle,4,oz,ap,18004
805,2019,12,17,Tuesday,11,5,12,20,nap,NA,,ap,18004
806,2019,12,17,Tuesday,8,0,NA,NA,solids,3,waffle,ap,18004
807,2019,12,17,Tuesday,10,30,NA,NA,solids,0,ham_squash_corn,ap,18004
808,2019,12,17,Tuesday,14,0,NA,NA,solids,3,bread_raisin,ap,18004
809,2019,12,19,Thursday,8,10,NA,NA,wet,NA,,ap,18004
810,2019,12,19,Thursday,10,5,NA,NA,wet,NA,,ap,18004
811,2019,12,19,Thursday,13,7,NA,NA,bowel,NA,,ap,18004
812,2019,12,19,Thursday,15,0,NA,NA,dry,NA,,ap,18004
813,2019,12,19,Thursday,8,55,NA,NA,bottle,1,oz,ap,18004
814,2019,12,19,Thursday,13,13,NA,NA,bottle,1,oz,ap,18004
815,2019,12,19,Thursday,13,40,NA,NA,bottle,2,oz,ap,18004
816,2019,12,19,Thursday,7,50,NA,NA,solids,2.5,irongoo,ap,18004
817,2019,12,19,Thursday,10,20,NA,NA,solids,3,carrot,ap,18004
818,2019,12,19,Thursday,14,30,NA,NA,solids,3,irongoo_carrot,ap,18004
819,2019,12,19,Thursday,11,28,13,5,nap,NA,,ap,18004
820,2019,12,18,Wednesday,8,0,NA,NA,wet,NA,,ap,18004
821,2019,12,18,Wednesday,10,5,NA,NA,wet,NA,,ap,18004
822,2019,12,18,Wednesday,12,25,NA,NA,wet,NA,,ij,18004
823,2019,12,18,Wednesday,14,25,NA,NA,wet,NA,,ap,18004
824,2019,12,18,Wednesday,15,22,NA,NA,dry,NA,,kc,18004
825,2019,12,18,Wednesday,9,55,NA,NA,bottle,3,oz,ap,18004
826,2019,12,18,Wednesday,11,5,NA,NA,bottle,1,oz,ap,18004
827,2019,12,18,Wednesday,13,0,NA,NA,bottle,2,oz,ap,18004
828,2019,12,18,Wednesday,11,10,12,15,nap,NA,,ap,18004
829,2019,12,18,Wednesday,7,50,NA,NA,solids,3,irongoo,ap,18004
830,2019,12,18,Wednesday,10,30,NA,NA,solids,1,squash,ap,18004
831,2019,12,18,Wednesday,14,0,NA,NA,solids,3,irongoo,ap,18004
832,2019,12,13,Friday,7,0,NA,NA,dry,NA,,kc,18004
833,2019,12,13,Friday,9,30,NA,NA,wet,NA,,kc,18004
834,2019,12,13,Friday,10,25,NA,NA,wet,NA,,kc,18004
835,2019,12,13,Friday,12,55,NA,NA,wet,NA,,kc,18004
836,2019,12,13,Friday,14,55,NA,NA,wet,NA,,kc,18004
837,2019,12,13,Friday,8,0,NA,NA,bottle,3,oz,kc,18004
838,2019,12,13,Friday,10,45,NA,NA,bottle,3,oz,kc,18004
839,2019,12,13,Friday,13,30,NA,NA,bottle,1,oz,kc,18004
840,2019,12,13,Friday,14,30,NA,NA,bottle,3,oz,kc,18004
841,2019,12,13,Friday,11,0,12,49,nap,NA,,kc,18004
842,2019,12,13,Friday,10,50,NA,NA,solids,3,irongoo_vegetable,kc,18004
843,2019,12,13,Friday,14,0,NA,NA,solids,3,irongoo,kc,18004
844,2020,1,6,Monday,7,14,NA,NA,dry,NA,,kc,18004
845,2020,1,6,Monday,9,0,NA,NA,wet,NA,,ap,18004
846,2020,1,6,Monday,12,30,NA,NA,wet,NA,,ap,18004
847,2020,1,6,Monday,14,20,NA,NA,wet,NA,,ap,18004
848,2020,1,6,Monday,9,10,NA,NA,bottle,3,oz,ap,18004
849,2020,1,6,Monday,13,25,NA,NA,bottle,4,oz,ap,18004
850,2020,1,6,Monday,11,10,12,17,nap,NA,,ap,18004
851,2020,1,6,Monday,8,0,NA,NA,solids,3,raisinbran,ap,18004
852,2020,1,6,Monday,10,45,NA,NA,solids,3,meatballs_mashedpotato_strawberry,ap,18004
853,2020,1,6,Monday,13,45,NA,NA,solids,3,cheese,ap,18004
854,2019,12,11,Wednesday,7,30,NA,NA,wet,NA,,kc,18004
855,2019,12,11,Wednesday,9,30,NA,NA,wet,NA,,kc,18004
856,2019,12,11,Wednesday,11,35,NA,NA,wet,NA,,ap,18004
857,2019,12,11,Wednesday,14,18,NA,NA,wet,NA,,ap,18004
858,2019,12,11,Wednesday,8,30,NA,NA,bottle,3,oz,kc,18004
859,2019,12,11,Wednesday,10,7,NA,NA,bottle,4,oz,kc,18004
860,2019,12,11,Wednesday,14,5,NA,NA,bottle,4,oz,ap,18004
861,2019,12,11,Wednesday,14,48,NA,NA,bottle,3,oz,ap,18004
862,2019,12,11,Wednesday,10,35,11,32,nap,NA,,ap,18004
863,2019,12,11,Wednesday,8,0,NA,NA,solids,3,cheerio,kc,18004
864,2019,12,11,Wednesday,11,40,NA,NA,solids,2.5,ham_mashedpotato_strawberry,ap,18004
865,2019,12,11,Wednesday,14,0,NA,NA,solids,3,gcracker_apple,ap,18004
866,2020,1,8,Wednesday,10,10,NA,NA,wet,NA,,ap,18004
867,2020,1,8,Wednesday,12,30,NA,NA,wet,NA,,kc,18004
868,2020,1,8,Wednesday,14,25,NA,NA,wet,NA,,ap,18004
869,2020,1,8,Wednesday,11,5,NA,NA,bottle,2,oz,ap,18004
870,2020,1,8,Wednesday,13,15,NA,NA,bottle,3,oz,ap,18004
871,2020,1,8,Wednesday,11,15,12,30,nap,NA,,ap,18004
872,2020,1,8,Wednesday,10,30,NA,NA,solids,3,noodles,ap,18004
873,2020,1,8,Wednesday,14,10,NA,NA,solids,3,fruit,ap,18004
874,2020,1,13,Monday,7,45,NA,NA,wet,NA,,ap,18004
875,2020,1,13,Monday,9,55,NA,NA,wet,NA,,ap,18004
876,2020,1,13,Monday,12,25,NA,NA,wet,NA,,ap,18004
877,2020,1,13,Monday,13,50,NA,NA,wet,NA,,kc,18004
878,2020,1,13,Monday,11,7,12,20,nap,NA,,ap,18004
879,2020,1,13,Monday,11,5,NA,NA,bottle,1,oz,ap,18004
880,2020,1,13,Monday,14,0,NA,NA,bottle,2,oz,ap,18004
881,2020,1,13,Monday,8,15,NA,NA,solids,3,cheerios,ap,18004
882,2020,1,13,Monday,10,50,NA,NA,solids,3,noodles,ap,18004
883,2020,1,13,Monday,14,5,NA,NA,solids,2,apple,ap,18004
884,2020,1,14,Tuesday,8,10,NA,NA,wet,NA,,ap,18004
885,2020,1,14,Tuesday,10,10,NA,NA,wet,NA,,ap,18004
886,2020,1,14,Tuesday,12,0,NA,NA,wet,NA,,ap,18004
887,2020,1,14,Tuesday,14,30,NA,NA,wet,NA,,ap,18004
888,2020,1,14,Tuesday,9,15,NA,NA,bottle,2,oz,ap,18004
889,2020,1,14,Tuesday,13,10,NA,NA,bottle,0.5,oz,ap,18004
890,2020,1,14,Tuesday,10,27,11,30,nap,NA,,ap,18004
891,2020,1,14,Tuesday,8,40,NA,NA,solids,1,toast_apple,ap,18004
892,2020,1,14,Tuesday,11,30,NA,NA,solids,2.5,apple,ap,18004
893,2020,1,14,Tuesday,14,15,NA,NA,solids,3,fruit,ap,18004
894,2020,1,10,Friday,8,30,NA,NA,wet,NA,,ap,18004
895,2020,1,10,Friday,9,15,NA,NA,bowel,NA,,ap,18004
896,2020,1,10,Friday,12,50,NA,NA,wet,NA,,ap,18004
897,2020,1,10,Friday,9,0,NA,NA,bottle,1,oz,ap,18004
898,2020,1,10,Friday,11,20,NA,NA,bottle,2,oz,ap,18004
899,2020,1,10,Friday,8,0,NA,NA,solids,3,cheese_toast_apple,ap,18004
900,2020,1,10,Friday,11,5,NA,NA,solids,3,noodles_banana_veggies,ap,18004
901,2020,1,10,Friday,14,10,NA,NA,solids,3,gcracker,ap,18004
902,2020,1,10,Friday,11,25,12,30,nap,NA,,ap,18004
903,2020,1,9,Thursday,7,5,NA,NA,dry,NA,,kc,18004
904,2020,1,9,Thursday,8,30,NA,NA,wet,NA,,ap,18004
905,2020,1,9,Thursday,10,20,NA,NA,wet,NA,,ap,18004
906,2020,1,9,Thursday,12,45,NA,NA,wet,NA,,ap,18004
907,2020,1,9,Thursday,14,30,NA,NA,wet,NA,,ap,18004
908,2020,1,9,Thursday,9,35,NA,NA,bottle,1,oz,ap,18004
909,2020,1,9,Thursday,11,0,NA,NA,bottle,0,oz,ap,18004
910,2020,1,9,Thursday,12,55,NA,NA,bottle,1.5,oz,ap,18004
911,2020,1,9,Thursday,8,10,NA,NA,solids,2,fruit,ap,18004
912,2020,1,9,Thursday,10,40,NA,NA,solids,3,noodles,ap,18004
913,2020,1,9,Thursday,14,5,NA,NA,solids,3,fruit,ap,18004
914,2020,1,9,Thursday,11,10,11,45,nap,NA,,ap,18004
915,2020,1,15,Wednesday,8,30,NA,NA,wet,NA,,ap,18004
916,2020,1,15,Wednesday,10,6,NA,NA,bowel,NA,,kc,18004
917,2020,1,15,Wednesday,12,12,NA,NA,wet,NA,,ap,18004
918,2020,1,15,Wednesday,14,0,NA,NA,dry,NA,,ap,18004
919,2020,1,15,Wednesday,11,7,12,9,nap,NA,,ap,18004
920,2020,1,15,Wednesday,9,10,NA,NA,bottle,0,oz,ap,18004
921,2020,1,15,Wednesday,11,0,NA,NA,bottle,1,oz,ap,18004
922,2020,1,15,Wednesday,13,0,NA,NA,bottle,0,oz,ap,18004
923,2020,1,15,Wednesday,8,10,NA,NA,solids,3,cereal,ap,18004
924,2020,1,15,Wednesday,10,50,NA,NA,solids,2,turkey_potato_pineapple,ap,18004
925,2020,1,15,Wednesday,13,55,NA,NA,solids,NA,banana_animalcrackers,ap,18004
926,2020,1,16,Thursday,7,2,NA,NA,dry,NA,,kc,18004
927,2020,1,16,Thursday,8,30,NA,NA,wet,NA,,ap,18004
928,2020,1,16,Thursday,10,30,NA,NA,wet,NA,,ap,18004
929,2020,1,16,Thursday,12,20,NA,NA,wet,NA,,ap,18004
930,2020,1,16,Thursday,14,6,NA,NA,wet,NA,,kc,18004
931,2020,1,16,Thursday,9,30,NA,NA,bottle,0.5,oz,ap,18004
932,2020,1,16,Thursday,14,20,NA,NA,bottle,0,oz,ap,18004
933,2020,1,16,Thursday,11,20,12,15,nap,NA,,ap,18004
934,2020,1,16,Thursday,8,10,NA,NA,solids,3,toast_oatmeal,ap,18004
935,2020,1,16,Thursday,10,45,NA,NA,solids,3,chicken_broccoli_pineapple,ap,18004
936,2020,1,16,Thursday,12,25,NA,NA,solids,3,blueberries,ap,18004
937,2020,1,16,Thursday,13,45,NA,NA,solids,3,blueberries_animalcrackers_yogurt,ap,18004
938,2020,1,21,Tuesday,8,20,NA,NA,wet,NA,,ap,18004
939,2020,1,21,Tuesday,10,15,NA,NA,dry,NA,,ap,18004
940,2020,1,21,Tuesday,12,25,NA,NA,wet,NA,,kc,18004
941,2020,1,21,Tuesday,14,20,NA,NA,wet,NA,,ap,18004
942,2020,1,21,Tuesday,8,25,NA,NA,bottle,0,water,ap,18004
943,2020,1,21,Tuesday,9,40,NA,NA,bottle,0,water,ap,18004
944,2020,1,21,Tuesday,10,50,NA,NA,bottle,0,water,ap,18004
945,2020,1,21,Tuesday,13,0,NA,NA,bottle,1,oz,ap,18004
946,2020,1,21,Tuesday,11,5,12,20,nap,NA,,ap,18004
947,2020,1,21,Tuesday,8,5,NA,NA,solids,3,toast_oranges,ap,18004
948,2020,1,21,Tuesday,10,50,NA,NA,solids,3,fishsticks_borccoli_applesauce,ap,18004
949,2020,1,21,Tuesday,12,50,NA,NA,solids,3,carrots,ap,18004
950,2020,1,21,Tuesday,14,5,NA,NA,solids,3,gcrackers,ap,18004
951,2020,1,22,Wednesday,7,2,NA,NA,wet,NA,,kc,18004
952,2020,1,22,Wednesday,9,0,NA,NA,wet,NA,,mb,18004
953,2020,1,22,Wednesday,10,45,NA,NA,wet,NA,,kc,18004
954,2020,1,22,Wednesday,11,30,NA,NA,bowel,NA,,kc,18004
955,2020,1,22,Wednesday,13,59,NA,NA,wet,NA,,kc,18004
956,2020,1,22,Wednesday,10,30,NA,NA,bottle,0,water,kc,18004
957,2020,1,22,Wednesday,13,38,NA,NA,bottle,0,water,kc,18004
958,2020,1,22,Wednesday,14,29,NA,NA,bottle,2,oz,kc,18004
959,2020,1,22,Wednesday,11,55,13,0,nap,NA,,kc,18004
960,2020,1,22,Wednesday,8,0,NA,NA,solids,2.5,applesauce_eggs,kc,18004
961,2020,1,22,Wednesday,10,50,NA,NA,solids,3,noodles_veggies_cheese,kc,18004
962,2020,1,22,Wednesday,14,0,NA,NA,solids,3,crackers_cheese,kc,18004
963,2020,2,6,Thursday,NA,NA,NA,NA,trait_tooth_incisor_lateral_upper_right,NA,,kch,18004
964,2020,2,11,Tuesday,NA,NA,NA,NA,trait_tooth_incisor_lateral_upper_left,NA,,jsm,18004
965,2020,1,30,Thursday,NA,NA,NA,NA,trait_length,74.9,cm,rainbow,18004
966,2020,1,30,Thursday,NA,NA,NA,NA,trait_mass,9.92,kg,rainbow,18004
967,2020,1,30,Thursday,NA,NA,NA,NA,trait_head_circum,45.7,cm,rainbow,18004
968,2020,2,10,Monday,NA,NA,NA,NA,skill_step,NA,,kc,18004
969,2020,3,13,Friday,NA,NA,NA,NA,trait_mass,10.348,kg,rainbow,18004
970,2020,3,10,Tuesday,NA,NA,NA,NA,skill_walking,NA,,jsmkch,18004
971,2020,3,13,Friday,18,0,NA,NA,amoxicilin,3,mL,jsm,18004
972,2020,3,14,Saturday,8,0,NA,NA,amoxicilin,3,mL,jsm,18004
973,2020,3,14,Saturday,18,0,NA,NA,amoxicilin,3,mL,jsm,18004
974,2020,3,15,Sunday,8,0,NA,NA,amoxicilin,3,mL,jsm,18004
975,2020,3,15,Sunday,18,0,NA,NA,amoxicilin,3,mL,jsm,18004
976,2020,3,16,Monday,8,0,NA,NA,amoxicilin,3,mL,jsm,18004
977,2020,3,16,Monday,18,0,NA,NA,amoxicilin,3,mL,jsm,18004
978,2020,3,17,Tuesday,8,0,NA,NA,amoxicilin,3,mL,jsm,18004
979,2020,3,17,Tuesday,18,0,NA,NA,amoxicilin,3,mL,jsm,18004
980,2020,3,14,Saturday,8,0,NA,NA,predisolone,5,mL,jsm,18004
981,2020,3,15,Sunday,8,0,NA,NA,predisolone,5,mL,jsm,18004
982,2020,3,16,Monday,8,0,NA,NA,predisolone,5,mL,jsm,18004
